order_id,order_date,month,month_num,region,customer_lat,customer_lon,product_category,demand_units,weight_kg,order_value_usd,shipping_mode,dist_wh1_km,cost_wh1_usd,lead_wh1_days,service_met_wh1,dist_wh2_atlanta_km,dist_wh3_la_km,dist_wh4_dallas_km,wh_assigned_s1,dist_s1_km,cost_s1_usd,lead_s1_days,service_met_s1,wh_assigned_s2,dist_s2_km,cost_s2_usd,lead_s2_days,service_met_s2
ORD-10094,2025-01-02 15:00:00,Jan,1,Southeast,34.1652,-79.5106,Electronics,1,9.99,411.94,Standard Ground,1113.0,20.98,3.6,0,452.2,3544.0,1608.9,WH1_CHICAGO,1113.0,22.19,4.0,0,WH2_ATLANTA,452.2,13.82,2.3,0
ORD-10095,2025-01-02 15:00:00,Jan,1,West Coast,38.7224,-118.7932,Electronics,3,8.44,312.8,Express Air,2651.2,84.67,6.7,0,3116.1,521.6,2086.1,WH3_LOS_ANGELES,521.6,31.81,1.9,1,WH1_CHICAGO,2651.2,85.46,7.0,0
ORD-10096,2025-01-02 15:00:00,Jan,1,Southeast,35.1192,-78.6849,Beauty,4,42.69,1121.62,Economy Saver,1080.9,27.0,3.5,0,544.7,3599.3,1688.4,WH1_CHICAGO,1080.9,28.47,3.3,0,WH2_ATLANTA,544.7,24.97,1.9,1
ORD-10097,2025-01-02 15:00:00,Jan,1,Southeast,33.4701,-85.8463,Home & Kitchen,5,61.56,1076.36,Express Air,948.0,92.36,3.5,0,138.6,2983.0,1022.2,WH1_CHICAGO,948.0,91.54,2.5,0,WH2_ATLANTA,138.6,72.32,1.2,1
ORD-10098,2025-01-02 16:00:00,Jan,1,Southeast,36.6625,-84.0893,Electronics,1,9.22,234.93,Economy Saver,655.0,11.18,3.1,0,325.1,3094.6,1238.0,WH1_CHICAGO,655.0,13.05,2.6,0,WH2_ATLANTA,325.1,10.05,2.1,0
ORD-10099,2025-01-02 16:00:00,Jan,1,Midwest,40.1193,-93.3886,Electronics,4,20.59,608.84,Express Air,521.2,42.65,2.1,0,1067.5,2296.9,871.3,WH1_CHICAGO,521.2,41.94,2.0,1,WH1_CHICAGO,521.2,40.37,2.5,0
ORD-10100,2025-01-02 16:00:00,Jan,1,Midwest,42.6426,-92.8644,Electronics,1,9.51,274.19,Standard Ground,439.0,15.64,1.9,1,1234.1,2398.6,1149.9,WH1_CHICAGO,439.0,17.0,2.0,1,WH1_CHICAGO,439.0,12.9,2.2,0
ORD-10101,2025-01-02 16:00:00,Jan,1,Midwest,39.9995,-86.2353,Electronics,2,26.75,649.69,Standard Ground,239.5,18.86,2.2,0,714.1,2900.8,1238.9,WH1_CHICAGO,239.5,16.88,1.8,1,WH1_CHICAGO,239.5,18.77,1.5,1
ORD-10102,2025-01-02 18:00:00,Jan,1,West Coast,38.3048,-120.8034,Home & Kitchen,4,16.68,357.05,Standard Ground,2831.9,47.17,7.0,0,3292.2,525.7,2250.1,WH3_LOS_ANGELES,525.7,19.02,2.4,0,WH1_CHICAGO,2831.9,45.16,7.0,0
ORD-10103,2025-01-02 18:00:00,Jan,1,Northeast,40.4585,-76.1815,Apparel,3,39.37,1464.91,Standard Ground,970.4,32.22,2.9,0,1041.3,3753.9,2022.0,WH1_CHICAGO,970.4,35.46,3.0,0,WH1_CHICAGO,970.4,34.06,3.8,0
ORD-10104,2025-01-02 18:00:00,Jan,1,Southeast,32.5935,-81.7014,Electronics,1,11.14,375.1,Standard Ground,1157.4,22.41,3.2,0,281.1,3381.1,1411.7,WH1_CHICAGO,1157.4,22.37,3.5,0,WH2_ATLANTA,281.1,12.21,1.2,1
ORD-10105,2025-01-02 19:00:00,Jan,1,Southwest,30.9967,-97.7326,Electronics,3,20.7,782.58,Express Air,1507.8,67.55,4.6,0,1289.0,1949.4,216.7,WH1_CHICAGO,1507.8,69.48,4.3,0,WH2_ATLANTA,1289.0,63.55,4.2,0
ORD-10106,2025-01-02 20:00:00,Jan,1,Northeast,38.0635,-71.1676,Beauty,1,14.98,516.5,Standard Ground,1462.9,32.15,5.2,0,1282.2,4210.2,2387.3,WH1_CHICAGO,1462.9,31.8,4.1,0,WH2_ATLANTA,1282.2,24.92,3.5,0
ORD-10107,2025-01-02 20:00:00,Jan,1,Northeast,41.6181,-72.0177,Grocery,3,7.58,209.19,Standard Ground,1293.7,22.91,3.3,0,1394.2,4095.4,2393.7,WH1_CHICAGO,1293.7,23.43,3.6,0,WH1_CHICAGO,1293.7,23.03,4.1,0
ORD-10108,2025-01-02 20:00:00,Jan,1,West Coast,39.7261,-121.1504,Electronics,5,33.98,1437.44,Standard Ground,2813.6,53.57,7.0,0,3318.5,681.7,2307.7,WH3_LOS_ANGELES,681.7,26.75,2.4,0,WH1_CHICAGO,2813.6,52.24,7.0,0
ORD-10109,2025-01-02 20:00:00,Jan,1,Northeast,40.0549,-78.7371,Electronics,5,53.34,902.25,Standard Ground,773.3,36.85,2.5,0,862.2,3539.1,1802.7,WH1_CHICAGO,773.3,36.39,2.2,0,WH1_CHICAGO,773.3,35.39,2.5,0
ORD-10110,2025-01-02 21:00:00,Jan,1,Midwest,47.7808,-88.4488,Footwear,5,3.58,173.49,Economy Saver,659.5,12.15,2.9,0,1596.7,2905.0,1809.9,WH1_CHICAGO,659.5,10.49,2.4,0,WH1_CHICAGO,659.5,11.31,2.4,0
ORD-10111,2025-01-02 21:00:00,Jan,1,Northeast,42.5697,-77.0954,Home & Kitchen,4,53.82,2011.08,Standard Ground,870.3,39.42,2.9,0,1168.8,3674.2,2039.8,WH1_CHICAGO,870.3,39.95,3.3,0,WH1_CHICAGO,870.3,38.85,2.8,0
ORD-10112,2025-01-02 22:00:00,Jan,1,Midwest,43.4928,-82.4272,Beauty,2,11.14,521.27,Express Air,461.5,31.93,1.9,1,1096.7,3248.6,1727.2,WH1_CHICAGO,461.5,29.15,2.2,0,WH1_CHICAGO,461.5,28.51,2.2,0
ORD-10113,2025-01-02 22:00:00,Jan,1,Northwest,45.9096,-124.0218,Apparel,3,10.31,269.52,Economy Saver,2924.4,34.35,7.0,0,3599.8,1406.4,2738.4,WH3_LOS_ANGELES,1406.4,18.64,4.7,0,WH1_CHICAGO,2924.4,31.51,7.0,0
ORD-10114,2025-01-03 00:00:00,Jan,1,Southwest,31.7224,-103.6803,Home & Kitchen,4,19.9,419.4,Standard Ground,1816.1,37.3,5.4,0,1815.8,1383.0,657.7,WH3_LOS_ANGELES,1383.0,30.22,4.2,0,WH2_ATLANTA,1815.8,35.57,5.4,0
ORD-10115,2025-01-03 01:00:00,Jan,1,West Coast,36.4053,-117.8581,Home & Kitchen,2,6.74,272.19,Standard Ground,2662.2,39.19,7.0,0,3044.8,264.0,1965.4,WH3_LOS_ANGELES,264.0,11.24,1.8,1,WH1_CHICAGO,2662.2,41.24,6.9,0
ORD-10116,2025-01-03 01:00:00,Jan,1,Southwest,31.9285,-97.8524,Apparel,2,1.1,74.2,Standard Ground,1429.6,22.22,3.6,0,1273.1,1913.2,136.8,WH1_CHICAGO,1429.6,21.89,4.0,0,WH2_ATLANTA,1273.1,18.35,4.4,0
ORD-10117,2025-01-03 01:00:00,Jan,1,Southwest,33.0551,-95.1879,Beauty,2,2.46,122.43,Standard Ground,1185.2,19.21,3.0,0,1005.0,2134.9,153.4,WH1_CHICAGO,1185.2,18.98,4.0,0,WH2_ATLANTA,1005.0,18.96,2.7,0
ORD-10118,2025-01-03 02:00:00,Jan,1,Midwest,38.1802,-87.7335,Home & Kitchen,4,12.24,382.19,Economy Saver,411.3,9.51,2.1,0,577.3,2766.0,1016.3,WH1_CHICAGO,411.3,12.15,2.1,0,WH1_CHICAGO,411.3,12.41,1.5,1
ORD-10119,2025-01-03 02:00:00,Jan,1,Southwest,36.872,-101.005,Footwear,5,50.92,1703.66,Standard Ground,1275.4,41.88,3.9,0,1545.1,1590.1,595.6,WH1_CHICAGO,1275.4,40.19,3.5,0,WH1_CHICAGO,1275.4,42.07,3.9,0
ORD-10120,2025-01-03 03:00:00,Jan,1,Southeast,33.6121,-76.6748,Electronics,5,2.57,129.35,Standard Ground,1329.3,20.67,3.6,0,713.7,3812.8,1871.7,WH1_CHICAGO,1329.3,22.94,3.8,0,WH2_ATLANTA,713.7,13.11,3.3,0
ORD-10121,2025-01-03 03:00:00,Jan,1,Southwest,34.2084,-98.5402,Grocery,1,10.61,206.54,Express Air,1278.8,50.68,4.0,0,1304.9,1810.8,226.9,WH1_CHICAGO,1278.8,52.9,3.4,0,WH1_CHICAGO,1278.8,49.98,3.9,0
ORD-10122,2025-01-03 04:00:00,Jan,1,Southwest,32.4123,-97.0063,Footwear,2,5.13,117.77,Economy Saver,1339.3,15.9,4.1,0,1184.3,1980.1,45.0,WH1_CHICAGO,1339.3,16.76,3.5,0,WH2_ATLANTA,1184.3,17.06,3.7,0
ORD-10123,2025-01-03 04:00:00,Jan,1,Northeast,39.3535,-74.1856,Electronics,5,39.26,995.73,Standard Ground,1167.6,37.36,3.1,0,1102.9,3932.6,2152.9,WH1_CHICAGO,1167.6,36.05,4.2,0,WH2_ATLANTA,1102.9,34.94,3.6,0
ORD-10124,2025-01-03 04:00:00,Jan,1,Midwest,40.9401,-87.6618,Electronics,4,23.2,457.04,Standard Ground,104.3,15.63,1.2,1,850.2,2788.6,1217.0,WH1_CHICAGO,104.3,14.97,1.2,1,WH1_CHICAGO,104.3,16.47,1.5,1
ORD-10125,2025-01-03 05:00:00,Jan,1,Northeast,39.3529,-77.1915,Electronics,3,22.17,690.82,Standard Ground,924.0,25.63,3.3,0,894.7,3675.0,1902.8,WH1_CHICAGO,924.0,26.35,2.9,0,WH2_ATLANTA,894.7,26.7,3.5,0
ORD-10126,2025-01-03 05:00:00,Jan,1,Southeast,33.7092,-77.3546,Electronics,5,51.27,2295.45,Express Air,1278.9,89.91,3.8,0,650.3,3749.1,1808.4,WH1_CHICAGO,1278.9,89.8,3.8,0,WH2_ATLANTA,650.3,75.18,2.9,0
ORD-10127,2025-01-03 06:00:00,Jan,1,Southwest,32.1644,-97.9948,Home & Kitchen,3,10.0,319.94,Standard Ground,1416.7,26.83,4.4,0,1280.7,1894.5,131.4,WH1_CHICAGO,1416.7,27.0,3.7,0,WH2_ATLANTA,1280.7,23.19,4.2,0
ORD-10128,2025-01-03 06:00:00,Jan,1,Southwest,33.5082,-97.475,Electronics,4,11.13,506.41,Standard Ground,1269.7,26.75,4.7,0,1211.2,1917.2,103.0,WH1_CHICAGO,1269.7,25.35,3.6,0,WH2_ATLANTA,1211.2,23.92,3.9,0
ORD-10129,2025-01-03 06:00:00,Jan,1,Midwest,45.2361,-88.0117,Grocery,2,27.94,544.37,Standard Ground,374.7,22.9,1.6,1,1314.2,2849.2,1577.5,WH1_CHICAGO,374.7,21.74,1.7,1,WH1_CHICAGO,374.7,20.78,1.7,1
ORD-10130,2025-01-03 06:00:00,Jan,1,Southeast,35.3411,-84.7638,Grocery,3,3.35,94.27,Standard Ground,768.2,15.24,2.7,0,180.3,3049.6,1143.8,WH1_CHICAGO,768.2,13.54,2.6,0,WH2_ATLANTA,180.3,9.31,1.3,1
ORD-10131,2025-01-03 07:00:00,Jan,1,Northeast,41.6056,-73.3123,Electronics,3,24.18,761.82,Standard Ground,1186.9,30.18,3.0,0,1306.9,3988.1,2290.3,WH1_CHICAGO,1186.9,30.35,3.5,0,WH1_CHICAGO,1186.9,30.85,4.0,0
ORD-10132,2025-01-03 07:00:00,Jan,1,Northeast,40.5983,-75.2544,Home & Kitchen,4,32.56,1036.15,Standard Ground,1043.6,29.75,3.7,0,1110.1,3831.4,2101.3,WH1_CHICAGO,1043.6,30.05,3.2,0,WH1_CHICAGO,1043.6,32.03,3.2,0
ORD-10133,2025-01-03 08:00:00,Jan,1,Midwest,40.2239,-87.1529,Electronics,2,1.64,96.34,Standard Ground,188.2,8.57,1.5,1,760.6,2824.4,1193.9,WH1_CHICAGO,188.2,8.93,1.2,1,WH1_CHICAGO,188.2,5.96,1.9,1
ORD-10134,2025-01-03 08:00:00,Jan,1,Northeast,41.8321,-74.3179,Home & Kitchen,5,31.84,716.18,Economy Saver,1101.4,24.88,4.0,0,1259.5,3903.6,2219.3,WH1_CHICAGO,1101.4,22.72,3.4,0,WH1_CHICAGO,1101.4,26.13,3.6,0
ORD-10135,2025-01-03 09:00:00,Jan,1,Northwest,46.4309,-122.0758,Apparel,5,34.48,758.47,Express Air,2771.5,112.39,7.0,0,3461.1,1413.9,2626.1,WH3_LOS_ANGELES,1413.9,77.38,4.0,0,WH1_CHICAGO,2771.5,111.62,7.0,0
ORD-10136,2025-01-03 10:00:00,Jan,1,Northeast,40.8773,-74.5011,Grocery,2,27.1,1031.25,Standard Ground,1100.0,29.35,3.9,0,1178.7,3893.0,2171.1,WH1_CHICAGO,1100.0,28.82,3.9,0,WH1_CHICAGO,1100.0,29.71,3.2,0
ORD-10137,2025-01-03 11:00:00,Jan,1,Southeast,33.8395,-74.4059,Grocery,2,3.55,143.34,Standard Ground,1462.3,20.81,4.2,0,922.1,4011.9,2080.0,WH1_CHICAGO,1462.3,22.24,4.7,0,WH2_ATLANTA,922.1,17.2,2.8,0
ORD-10138,2025-01-03 11:00:00,Jan,1,West Coast,37.2791,-118.2094,Home & Kitchen,4,45.23,1866.55,Standard Ground,2655.5,57.56,7.0,0,3069.8,358.8,2008.1,WH3_LOS_ANGELES,358.8,30.46,2.0,1,WH1_CHICAGO,2655.5,57.94,7.0,0
ORD-10139,2025-01-03 12:00:00,Jan,1,Northeast,41.4884,-74.657,Footwear,5,44.48,930.35,Express Air,1077.2,77.85,4.3,0,1213.0,3876.8,2180.1,WH1_CHICAGO,1077.2,81.24,3.3,0,WH1_CHICAGO,1077.2,80.26,3.5,0
ORD-10140,2025-01-03 12:00:00,Jan,1,Northwest,47.941,-122.5823,Grocery,5,65.3,2559.91,Express Air,2807.9,142.76,7.0,0,3531.9,1586.0,2737.5,WH3_LOS_ANGELES,1586.0,110.92,3.9,0,WH1_CHICAGO,2807.9,142.92,7.0,0
ORD-10141,2025-01-03 12:00:00,Jan,1,Northwest,47.5826,-122.6684,Electronics,1,1.15,55.09,Standard Ground,2814.1,38.48,7.0,0,3529.8,1549.2,2724.3,WH3_LOS_ANGELES,1549.2,24.69,4.3,0,WH1_CHICAGO,2814.1,38.81,7.0,0
ORD-10142,2025-01-03 12:00:00,Jan,1,Northeast,38.972,-73.0865,Apparel,3,19.74,522.76,Standard Ground,1271.0,28.02,3.1,0,1165.5,4031.3,2237.1,WH1_CHICAGO,1271.0,29.04,3.9,0,WH2_ATLANTA,1165.5,25.94,4.1,0
ORD-10143,2025-01-03 12:00:00,Jan,1,Southeast,31.3697,-80.8931,Apparel,1,8.57,388.71,Economy Saver,1313.0,17.25,4.3,0,421.0,3488.0,1505.2,WH1_CHICAGO,1313.0,18.83,4.0,0,WH2_ATLANTA,421.0,12.63,1.5,1
ORD-10144,2025-01-03 13:00:00,Jan,1,Northeast,38.5505,-74.7975,Apparel,4,10.51,399.15,Standard Ground,1149.4,20.6,3.5,0,1012.3,3889.1,2082.5,WH1_CHICAGO,1149.4,24.99,3.5,0,WH2_ATLANTA,1012.3,22.16,3.1,0
ORD-10145,2025-01-03 13:00:00,Jan,1,Northeast,38.1229,-66.9396,Beauty,1,3.23,136.75,Standard Ground,1806.3,27.13,5.2,0,1641.5,4573.9,2756.5,WH1_CHICAGO,1806.3,28.54,5.1,0,WH2_ATLANTA,1641.5,26.0,4.5,0
ORD-10146,2025-01-03 14:00:00,Jan,1,Midwest,38.1921,-87.9706,Apparel,2,17.38,589.21,Standard Ground,410.9,17.04,2.1,0,589.8,2745.2,999.8,WH1_CHICAGO,410.9,18.45,2.2,0,WH1_CHICAGO,410.9,18.58,1.6,1
ORD-10147,2025-01-03 16:00:00,Jan,1,Southeast,36.3153,-79.3908,Apparel,3,26.96,997.42,Standard Ground,941.6,29.38,3.2,0,536.9,3516.3,1639.5,WH1_CHICAGO,941.6,26.56,3.5,0,WH2_ATLANTA,536.9,23.0,2.5,0
ORD-10148,2025-01-03 16:00:00,Jan,1,Southeast,35.673,-83.4517,Electronics,3,7.27,290.77,Standard Ground,779.0,19.0,1.8,1,230.4,3162.9,1267.4,WH1_CHICAGO,779.0,17.55,2.3,0,WH2_ATLANTA,230.4,9.72,1.8,1
ORD-10149,2025-01-03 17:00:00,Jan,1,Midwest,44.2022,-85.2598,Home & Kitchen,4,29.63,1314.71,Standard Ground,322.3,19.82,2.3,0,1164.8,3035.6,1616.0,WH1_CHICAGO,322.3,21.16,2.0,1,WH1_CHICAGO,322.3,20.5,2.0,1
ORD-10150,2025-01-03 18:00:00,Jan,1,Northeast,41.0821,-73.3985,Electronics,4,10.46,312.2,Standard Ground,1187.5,24.85,3.5,0,1265.8,3984.1,2266.3,WH1_CHICAGO,1187.5,23.17,3.0,0,WH1_CHICAGO,1187.5,23.11,3.2,0
ORD-10151,2025-01-03 18:00:00,Jan,1,Southwest,31.3922,-99.729,Grocery,3,4.64,212.57,Standard Ground,1585.8,24.08,4.7,0,1459.8,1754.6,316.2,WH1_CHICAGO,1585.8,25.86,4.0,0,WH2_ATLANTA,1459.8,24.44,4.0,0
ORD-10152,2025-01-03 18:00:00,Jan,1,Northeast,42.9269,-70.7195,Beauty,4,48.0,1664.97,Express Air,1391.0,90.42,3.8,0,1565.7,4194.1,2538.3,WH1_CHICAGO,1391.0,91.47,3.8,0,WH1_CHICAGO,1391.0,88.13,3.9,0
ORD-10153,2025-01-03 19:00:00,Jan,1,Midwest,39.7318,-88.4614,Apparel,3,6.55,176.54,Standard Ground,248.7,8.89,1.4,1,757.6,2709.3,1074.5,WH1_CHICAGO,248.7,10.18,1.0,1,WH1_CHICAGO,248.7,10.37,1.8,1
ORD-10154,2025-01-03 19:00:00,Jan,1,Southeast,33.4845,-82.598,Electronics,3,6.72,200.73,Economy Saver,1032.6,15.27,3.5,0,168.3,3278.7,1323.5,WH1_CHICAGO,1032.6,15.73,3.2,0,WH2_ATLANTA,168.3,7.5,1.3,1
ORD-10155,2025-01-03 19:00:00,Jan,1,Northwest,46.0964,-120.1063,Electronics,5,45.33,1440.4,Standard Ground,2621.3,55.28,7.0,0,3305.3,1348.5,2474.5,WH3_LOS_ANGELES,1348.5,41.76,4.5,0,WH1_CHICAGO,2621.3,56.72,6.7,0
ORD-10156,2025-01-03 19:00:00,Jan,1,Northeast,39.355,-76.1159,Electronics,2,8.83,176.32,Standard Ground,1010.6,23.38,2.9,0,966.0,3767.3,1991.9,WH1_CHICAGO,1010.6,20.76,3.1,0,WH2_ATLANTA,966.0,19.72,3.0,0
ORD-10157,2025-01-03 20:00:00,Jan,1,West Coast,39.5915,-120.4253,Home & Kitchen,3,24.39,892.65,Standard Ground,2758.0,43.9,6.1,0,3256.5,645.8,2243.9,WH3_LOS_ANGELES,645.8,23.64,2.3,0,WH1_CHICAGO,2758.0,46.4,7.0,0
ORD-10158,2025-01-03 20:00:00,Jan,1,West Coast,33.3424,-120.4703,Beauty,1,1.17,81.34,Economy Saver,3023.1,31.1,7.0,0,3326.9,220.6,2202.3,WH3_LOS_ANGELES,220.6,5.15,1.3,1,WH1_CHICAGO,3023.1,29.97,7.0,0
ORD-10159,2025-01-03 21:00:00,Jan,1,Northeast,40.1059,-70.1126,Electronics,3,26.55,897.19,Standard Ground,1480.7,32.84,4.4,0,1449.9,4270.1,2510.9,WH1_CHICAGO,1480.7,36.87,4.5,0,WH2_ATLANTA,1449.9,31.42,4.2,0
ORD-10160,2025-01-03 22:00:00,Jan,1,West Coast,38.8121,-117.205,Beauty,5,40.23,1447.32,Standard Ground,2516.9,53.36,6.9,0,2978.4,537.4,1954.0,WH3_LOS_ANGELES,537.4,30.55,2.0,1,WH1_CHICAGO,2516.9,53.57,7.0,0
ORD-10161,2025-01-03 22:00:00,Jan,1,Northeast,42.176,-71.6344,Home & Kitchen,3,43.49,1900.6,Economy Saver,1319.7,31.68,4.7,0,1456.0,4123.5,2441.8,WH1_CHICAGO,1319.7,30.95,4.8,0,WH1_CHICAGO,1319.7,31.59,3.4,0
ORD-10162,2025-01-04 00:00:00,Jan,1,West Coast,34.7798,-119.8972,Home & Kitchen,3,31.85,682.85,Express Air,2904.2,115.38,7.0,0,3248.1,171.9,2141.9,WH3_LOS_ANGELES,171.9,43.17,1.1,1,WH1_CHICAGO,2904.2,112.43,7.0,0
ORD-10163,2025-01-04 00:00:00,Jan,1,West Coast,34.0252,-119.921,Footwear,5,74.63,3132.94,Economy Saver,2943.1,57.45,7.0,0,3263.3,154.6,2146.5,WH3_LOS_ANGELES,154.6,29.98,1.5,1,WH1_CHICAGO,2943.1,57.41,7.0,0
ORD-10164,2025-01-04 00:00:00,Jan,1,Southeast,35.305,-82.0963,Footwear,2,25.06,424.52,Express Air,874.5,53.52,3.4,0,272.0,3290.0,1382.0,WH1_CHICAGO,874.5,54.76,3.2,0,WH2_ATLANTA,272.0,37.78,1.4,1
ORD-10165,2025-01-04 01:00:00,Jan,1,Midwest,44.123,-91.4242,Beauty,4,57.85,2050.0,Standard Ground,396.8,37.5,2.2,0,1303.0,2555.7,1344.8,WH1_CHICAGO,396.8,35.45,1.6,1,WH1_CHICAGO,396.8,36.19,2.1,0
ORD-10166,2025-01-04 01:00:00,Jan,1,Southwest,33.0005,-100.7449,Beauty,5,67.63,2490.63,Standard Ground,1518.4,51.57,5.0,0,1519.6,1624.3,369.4,WH1_CHICAGO,1518.4,51.79,4.3,0,WH1_CHICAGO,1518.4,53.91,4.4,0
ORD-10167,2025-01-04 01:00:00,Jan,1,Northeast,40.8695,-72.1492,Beauty,4,57.31,1530.7,Standard Ground,1294.8,46.62,3.3,0,1338.9,4090.4,2361.1,WH1_CHICAGO,1294.8,47.18,3.7,0,WH1_CHICAGO,1294.8,42.85,3.9,0
ORD-10168,2025-01-04 01:00:00,Jan,1,Midwest,41.071,-86.3466,Beauty,4,42.92,1873.79,Standard Ground,139.6,24.79,1.6,1,832.3,2899.9,1307.2,WH1_CHICAGO,139.6,24.06,1.1,1,WH1_CHICAGO,139.6,26.35,1.4,1
ORD-10169,2025-01-04 02:00:00,Jan,1,Midwest,39.5805,-92.9911,Electronics,1,2.6,93.79,Express Air,518.8,26.13,2.5,0,1003.8,2321.8,829.9,WH1_CHICAGO,518.8,24.35,2.6,0,WH1_CHICAGO,518.8,25.24,2.1,0
ORD-10170,2025-01-04 03:00:00,Jan,1,Southeast,35.0255,-77.268,Footwear,3,41.02,1740.1,Economy Saver,1179.5,28.67,3.4,0,668.4,3728.1,1816.7,WH1_CHICAGO,1179.5,27.64,3.4,0,WH2_ATLANTA,668.4,23.95,2.4,0
ORD-10171,2025-01-04 03:00:00,Jan,1,West Coast,34.0099,-117.0556,Home & Kitchen,4,31.48,752.34,Economy Saver,2708.9,37.69,6.9,0,3002.9,109.6,1882.7,WH3_LOS_ANGELES,109.6,13.58,1.0,1,WH1_CHICAGO,2708.9,38.18,6.4,0
ORD-10172,2025-01-04 03:00:00,Jan,1,Midwest,41.5868,-92.0071,Home & Kitchen,4,30.9,1103.45,Standard Ground,364.6,23.13,2.0,1,1098.7,2440.5,1067.1,WH1_CHICAGO,364.6,23.42,2.2,0,WH1_CHICAGO,364.6,22.22,1.2,1
ORD-10173,2025-01-04 05:00:00,Jan,1,Southeast,31.3107,-82.4526,Apparel,4,33.77,787.16,Standard Ground,1262.0,32.37,3.5,0,326.2,3346.6,1360.7,WH1_CHICAGO,1262.0,35.03,3.8,0,WH2_ATLANTA,326.2,23.39,1.8,1
ORD-10174,2025-01-04 05:00:00,Jan,1,Northeast,39.972,-77.2823,Electronics,1,3.54,153.08,Standard Ground,894.2,17.47,3.5,0,936.6,3663.2,1916.2,WH1_CHICAGO,894.2,17.28,3.0,0,WH1_CHICAGO,894.2,15.31,3.4,0
ORD-10175,2025-01-04 05:00:00,Jan,1,West Coast,32.2649,-121.1934,Home & Kitchen,5,17.64,353.57,Economy Saver,3140.0,38.61,7.0,0,3417.8,338.9,2283.0,WH3_LOS_ANGELES,338.9,13.42,1.6,1,WH1_CHICAGO,3140.0,39.71,7.0,0
ORD-10176,2025-01-04 05:00:00,Jan,1,Midwest,41.8876,-88.0192,Beauty,4,34.92,1194.31,Economy Saver,32.3,13.5,1.0,1,959.3,2772.2,1274.7,WH1_CHICAGO,32.3,14.1,1.0,1,WH1_CHICAGO,32.3,16.96,1.3,1
ORD-10177,2025-01-04 05:00:00,Jan,1,West Coast,35.2469,-119.0962,Apparel,2,23.52,1012.12,Standard Ground,2816.1,47.46,6.5,0,3168.9,154.0,2069.2,WH3_LOS_ANGELES,154.0,16.92,1.1,1,WH1_CHICAGO,2816.1,47.0,7.0,0
ORD-10178,2025-01-04 06:00:00,Jan,1,Northeast,42.572,-73.0147,Grocery,1,1.97,59.86,Standard Ground,1204.4,20.67,4.6,0,1394.4,4008.3,2348.2,WH1_CHICAGO,1204.4,20.6,3.6,0,WH1_CHICAGO,1204.4,18.5,4.0,0
ORD-10179,2025-01-04 06:00:00,Jan,1,Northwest,45.818,-120.1439,Electronics,2,22.44,1019.91,Express Air,2625.2,95.74,6.8,0,3302.0,1318.2,2462.5,WH3_LOS_ANGELES,1318.2,64.62,4.1,0,WH1_CHICAGO,2625.2,96.09,6.7,0
ORD-10180,2025-01-04 07:00:00,Jan,1,Midwest,39.5803,-88.6748,Grocery,5,15.82,478.05,Express Air,270.2,31.16,2.0,1,752.5,2689.9,1049.7,WH1_CHICAGO,270.2,30.02,1.6,1,WH1_CHICAGO,270.2,31.69,1.9,1
ORD-10181,2025-01-04 07:00:00,Jan,1,Northeast,40.338,-77.0924,Home & Kitchen,2,13.02,256.97,Standard Ground,898.7,23.0,2.5,0,977.0,3677.5,1944.6,WH1_CHICAGO,898.7,21.6,2.7,0,WH1_CHICAGO,898.7,20.63,2.9,0
ORD-10182,2025-01-04 07:00:00,Jan,1,Midwest,40.6603,-94.2249,Grocery,3,4.56,250.67,Express Air,567.4,28.48,2.2,0,1160.3,2238.0,906.0,WH1_CHICAGO,567.4,27.69,2.2,0,WH1_CHICAGO,567.4,26.68,1.9,1
ORD-10183,2025-01-04 09:00:00,Jan,1,Northwest,48.8683,-123.8748,Apparel,2,18.86,603.65,Economy Saver,2905.6,34.85,7.0,0,3647.3,1711.8,2870.6,WH3_LOS_ANGELES,1711.8,25.24,4.7,0,WH1_CHICAGO,2905.6,34.74,7.0,0
ORD-10184,2025-01-04 09:00:00,Jan,1,Southwest,35.1722,-96.8857,Apparel,2,25.72,727.89,Standard Ground,1096.2,30.44,3.5,0,1155.9,1954.8,266.5,WH1_CHICAGO,1096.2,27.89,3.1,0,WH1_CHICAGO,1096.2,29.97,3.5,0
ORD-10185,2025-01-04 09:00:00,Jan,1,Northeast,41.7168,-75.222,Beauty,2,14.37,580.09,Standard Ground,1027.8,23.64,3.7,0,1196.3,3829.1,2144.5,WH1_CHICAGO,1027.8,22.24,3.2,0,WH1_CHICAGO,1027.8,22.12,3.2,0
ORD-10186,2025-01-04 09:00:00,Jan,1,West Coast,37.0198,-118.199,Apparel,1,12.95,246.14,Express Air,2665.0,89.96,6.7,0,3070.5,330.0,2003.3,WH3_LOS_ANGELES,330.0,29.64,1.1,1,WH1_CHICAGO,2665.0,87.75,7.0,0
ORD-10187,2025-01-04 10:00:00,Jan,1,Southwest,33.3291,-94.6757,Footwear,5,53.26,1789.54,Standard Ground,1134.4,43.81,3.4,0,954.2,2177.2,207.0,WH1_CHICAGO,1134.4,41.26,3.3,0,WH2_ATLANTA,954.2,39.09,2.8,0
